      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      22.036301       0.000000       0.000000         7       6.0       7.0       0.247833
    -50.00    -15.00      19.027229       0.000000       0.000000         7       6.0       7.0       0.247833
    -50.00    -10.00      16.018150       0.000000       0.000000         7       6.0       7.0       0.247833
    -50.00     -5.00      13.009080       0.000000       0.000000         7       6.0       7.0       0.247833
    -50.00      0.00      10.000000       0.000000       0.000000         7       6.0       7.0       0.247833
    -50.00      5.00       6.990920       0.000000       0.000000         7       6.0       7.0       0.247833
    -50.00     10.00       3.981850       0.000000       0.000000         7       6.0       7.0       0.247833
    -45.00    -20.00      22.036301       0.000000       0.000000         7       6.0       7.0       0.247833
    -45.00    -15.00      19.027229       0.000000       0.000000         7       6.0       7.0       0.247833
    -45.00    -10.00      16.018150       0.000000       0.000000         7       6.0       7.0       0.247833
    -45.00     -5.00      13.009080       0.000000       0.000000         7       6.0       7.0       0.247833
    -45.00      0.00      10.000000       0.000000       0.000000         7       6.0       7.0       0.247833
    -45.00      5.00       6.990920       0.000000       0.000000         7       6.0       7.0       0.247833
    -45.00     10.00       3.981850       0.000000       0.000000         7       6.0       7.0       0.247833
    -40.00    -20.00      22.036301       0.000000       0.000000         7       6.0       7.0       0.247833
    -40.00    -15.00      19.027229       0.000000       0.000000         7       6.0       7.0       0.247833
    -40.00    -10.00      16.018150       0.000000       0.000000         7       6.0       7.0       0.247833
    -40.00     -5.00      13.009080       0.000000       0.000000         7       6.0       7.0       0.247833
    -40.00      0.00      10.000000       0.000000       0.000000         7       6.0       7.0       0.247833
    -40.00      5.00       6.990920       0.000000       0.000000         7       6.0       7.0       0.247833
    -40.00     10.00       3.981850       0.000000       0.000000         7       6.0       7.0       0.247833
    -35.00    -20.00      22.036301       0.000000       0.000000         7       6.0       7.0       0.247833
    -35.00    -15.00      19.027229       0.000000       0.000000         7       6.0       7.0       0.247833
    -35.00    -10.00      16.018150       0.000000       0.000000         7       6.0       7.0       0.247833
    -35.00     -5.00      13.009080       0.000000       0.000000         7       6.0       7.0       0.247833
    -35.00      0.00      10.000000       0.000000       0.000000         7       6.0       7.0       0.247833
    -35.00      5.00       6.990920       0.000000       0.000000         7       6.0       7.0       0.247833
    -35.00     10.00       3.981850       0.000000       0.000000         7       6.0       7.0       0.247833
    -30.00    -20.00      22.036301       0.000000       0.000000         7       6.0       7.0       0.247833
    -30.00    -15.00      19.027229       0.000000       0.000000         7       6.0       7.0       0.247833
    -30.00    -10.00      16.018150       0.000000       0.000000         7       6.0       7.0       0.247833
