      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all
    -50.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
    -50.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
    -50.00    -10.00      16.018150       0.000000       0.000000         1       0.0       1.0       0.247833
    -50.00     -5.00      13.009080       0.000000       0.000000         1       0.0       1.0       0.247833
    -50.00      0.00      10.000000       0.000000       0.000000         1       0.0       1.0       0.247833
    -50.00      5.00       6.990920       0.000000       0.000000         1       0.0       1.0       0.247833
    -50.00     10.00       3.981850       0.000000       0.000000         1       0.0       1.0       0.247833
    -45.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
    -45.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
    -45.00    -10.00      16.018150       0.000000       0.000000         1       0.0       1.0       0.247833
    -45.00     -5.00      13.009080       0.000000       0.000000         1       0.0       1.0       0.247833
    -45.00      0.00      10.000000       0.000000       0.000000         1       0.0       1.0       0.247833
    -45.00      5.00       6.990920       0.000000       0.000000         1       0.0       1.0       0.247833
    -45.00     10.00       3.981850       0.000000       0.000000         1       0.0       1.0       0.247833
    -40.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
    -40.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
    -40.00    -10.00      16.018150       0.000000       0.000000         1       0.0       1.0       0.247833
    -40.00     -5.00      13.009080       0.000000       0.000000         1       0.0       1.0       0.247833
    -40.00      0.00      10.000000       0.000000       0.000000         1       0.0       1.0       0.247833
    -40.00      5.00       6.990920       0.000000       0.000000         1       0.0       1.0       0.247833
    -40.00     10.00       3.981850       0.000000       0.000000         1       0.0       1.0       0.247833
    -35.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
    -35.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
    -35.00    -10.00      16.018150       0.000000       0.000000         1       0.0       1.0       0.247833
    -35.00     -5.00      13.009080       0.000000       0.000000         1       0.0       1.0       0.247833
    -35.00      0.00      10.000000       0.000000       0.000000         1       0.0       1.0       0.247833
    -35.00      5.00       6.990920       0.000000       0.000000         1       0.0       1.0       0.247833
    -35.00     10.00       3.981850       0.000000       0.000000         1       0.0       1.0       0.247833
    -30.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
    -30.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
    -30.00    -10.00      16.018150       0.000000       0.000000         1       0.0       1.0       0.247833
    -30.00     -5.00      13.009080       0.000000       0.000000         1       0.0       1.0       0.247833
    -30.00      0.00      10.000000       0.000000       0.000000         1       0.0       1.0       0.247833
    -30.00      5.00       6.990920       0.000000       0.000000         1       0.0       1.0       0.247833
    -30.00     10.00       3.981850       0.000000       0.000000         1       0.0       1.0       0.247833
    -25.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
    -25.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
    -25.00    -10.00      16.018150       0.000000       0.000000         1       0.0       1.0       0.247833
    -25.00     -5.00      13.009080       0.000000       0.000000         1       0.0       1.0       0.247833
    -25.00      0.00      10.000000       0.000000       0.000000         1       0.0       1.0       0.247833
    -25.00      5.00       6.990920       0.000000       0.000000         1       0.0       1.0       0.247833
    -25.00     10.00       3.981850       0.000000       0.000000         1       0.0       1.0       0.247833
    -20.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
    -20.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
    -20.00    -10.00      16.018150       0.000000       0.000000         1       0.0       1.0       0.247833
    -20.00     -5.00      13.009080       0.000000       0.000000         1       0.0       1.0       0.247833
    -20.00      0.00      10.000000       0.000000       0.000000         1       0.0       1.0       0.247833
    -20.00      5.00       6.990920       0.000000       0.000000         1       0.0       1.0       0.247833
    -20.00     10.00       3.981850       0.000000       0.000000         1       0.0       1.0       0.247833
    -15.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
    -15.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
    -15.00    -10.00      16.018150       0.000000       0.000000         1       0.0       1.0       0.247833
    -15.00     -5.00      13.009080       0.000000       0.000000         1       0.0       1.0       0.247833
    -15.00      0.00      10.000000       0.000000       0.000000         1       0.0       1.0       0.247833
    -15.00      5.00       6.990920       0.000000       0.000000         1       0.0       1.0       0.247833
    -15.00     10.00       3.981850       0.000000       0.000000         1       0.0       1.0       0.247833
    -10.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
    -10.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
    -10.00    -10.00      16.018150       0.000000       0.000000         1       0.0       1.0       0.247833
    -10.00     -5.00      13.009080       0.001725       0.001725         1       0.0       1.0       0.247833
    -10.00      0.00      10.000000       0.001429       0.001429         1       0.0       1.0       0.247833
    -10.00      5.00       6.990920       0.000672       0.000672         1       0.0       1.0       0.247833
    -10.00     10.00       3.981850       0.000000       0.000000         1       0.0       1.0       0.247833
     -5.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
     -5.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
     -5.00    -10.00      16.018150       0.002346       0.002346         1       0.0       1.0       0.247833
     -5.00     -5.00      13.009080       0.041727       0.041727         1       0.0       1.0       0.247833
     -5.00      0.00      10.000000       0.034654       0.034654         1       0.0       1.0       0.247833
     -5.00      5.00       6.990920       0.042905       0.042905         1       0.0       1.0       0.247833
     -5.00     10.00       3.981850       0.002107       0.002107         1       0.0       1.0       0.247833
      0.00    -20.00      22.036301       0.000000       0.000000         1       0.0       1.0       0.247833
      0.00    -15.00      19.027229       0.000000       0.000000         1       0.0       1.0       0.247833
      0.00    -10.00      16.018150       0.002680       0.002680         1       0.0       1.0       0.247833
      0.00     -5.00      13.009080       0.054154       0.054154         1       0.0       1.0       0.247833
